stack=Kibra_9_3;stackdb=Kibra_9_3_db2;saveTime=3548926957.759000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,942,943,80,88,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID
NaN,NaN,57.330002,54.250000,5.000000,5.000000,NaN,NaN,41.000000,0.000000,NaN,NaN,NaN,NaN,3.130953,4.961200,3.130953,4.961200,NaN,NaN,NaN,
NaN,NaN,57.259998,54.180000,5.000000,5.000000,NaN,NaN,42.000000,0.000000,NaN,NaN,NaN,NaN,3.229950,5.060197,3.229950,5.060197,NaN,NaN,NaN,
NaN,NaN,57.189999,54.180000,5.000000,5.000000,NaN,NaN,43.000000,0.000000,NaN,NaN,NaN,NaN,3.299950,5.130197,3.299950,5.130197,NaN,NaN,NaN,
NaN,NaN,57.119999,54.110001,4.000000,4.000000,NaN,NaN,44.000000,0.000000,NaN,NaN,NaN,NaN,3.398944,5.522880,3.398944,5.522880,NaN,NaN,NaN,
NaN,NaN,57.049999,54.040001,4.000000,4.000000,NaN,NaN,45.000000,0.000000,NaN,NaN,NaN,NaN,3.497939,5.621874,3.497939,5.621874,NaN,NaN,NaN,
NaN,NaN,56.980000,53.970001,5.000000,5.000000,NaN,NaN,46.000000,0.000000,NaN,NaN,NaN,NaN,3.596933,6.014557,3.596933,6.014557,NaN,NaN,NaN,
NaN,NaN,56.910000,53.900002,5.000000,5.000000,NaN,NaN,47.000000,0.000000,NaN,NaN,NaN,NaN,3.695928,6.113552,3.695928,6.113552,NaN,NaN,NaN,
NaN,NaN,56.840000,53.830002,5.000000,5.000000,NaN,NaN,48.000000,0.000000,NaN,NaN,NaN,NaN,3.794922,6.212546,3.794922,6.212546,NaN,NaN,NaN,
NaN,NaN,56.770000,53.759998,5.000000,5.000000,NaN,NaN,49.000000,0.000000,NaN,NaN,NaN,NaN,3.893919,6.311543,3.893919,6.311543,NaN,NaN,NaN,
NaN,NaN,56.700001,53.689999,5.000000,5.000000,NaN,NaN,50.000000,0.000000,NaN,NaN,NaN,NaN,3.992914,6.410538,3.992914,6.410538,NaN,NaN,NaN,
NaN,NaN,56.630001,53.619999,5.000000,5.000000,NaN,NaN,51.000000,0.000000,NaN,NaN,NaN,NaN,4.091908,6.509532,4.091908,6.509532,NaN,NaN,NaN,
NaN,NaN,56.560001,53.549999,5.000000,5.000000,NaN,NaN,52.000000,0.000000,NaN,NaN,NaN,NaN,4.190903,6.608527,4.190903,6.608527,NaN,NaN,NaN,
NaN,NaN,56.490002,53.480000,5.000000,5.000000,NaN,NaN,53.000000,0.000000,NaN,NaN,NaN,NaN,4.289897,6.707521,4.289897,6.707521,NaN,NaN,NaN,
NaN,NaN,56.419998,53.410000,5.000000,5.000000,NaN,NaN,54.000000,0.000000,NaN,NaN,NaN,NaN,4.388895,6.806519,4.388895,6.806519,NaN,NaN,NaN,
NaN,NaN,56.349998,53.340000,5.000000,5.000000,NaN,NaN,55.000000,0.000000,NaN,NaN,NaN,NaN,4.487889,6.905513,4.487889,6.905513,NaN,NaN,NaN,
NaN,NaN,56.279999,53.270000,5.000000,5.000000,NaN,NaN,56.000000,0.000000,NaN,NaN,NaN,NaN,4.586884,7.004508,4.586884,7.004508,NaN,NaN,NaN,
NaN,NaN,56.209999,53.270000,5.000000,5.000000,NaN,NaN,57.000000,0.000000,NaN,NaN,NaN,NaN,4.656884,7.074507,4.656884,7.074507,NaN,NaN,NaN,
NaN,NaN,56.139999,53.200001,5.000000,5.000000,NaN,NaN,58.000000,0.000000,NaN,NaN,NaN,NaN,4.755878,7.173502,4.755878,7.173502,NaN,NaN,NaN,
NaN,NaN,56.070000,53.130001,4.000000,4.000000,NaN,NaN,59.000000,0.000000,NaN,NaN,NaN,NaN,4.854873,7.566185,4.854873,7.566185,NaN,NaN,NaN,
NaN,NaN,56.000000,53.060001,4.000000,4.000000,NaN,NaN,60.000000,0.000000,NaN,NaN,NaN,NaN,4.953867,7.665179,4.953867,7.665179,NaN,NaN,NaN,
NaN,NaN,55.930000,52.990002,4.000000,4.000000,NaN,NaN,61.000000,0.000000,NaN,NaN,NaN,NaN,5.052862,7.764174,5.052862,7.764174,NaN,NaN,NaN,
NaN,NaN,55.860001,52.919998,4.000000,4.000000,NaN,NaN,62.000000,0.000000,NaN,NaN,NaN,NaN,5.151859,7.863171,5.151859,7.863171,NaN,NaN,NaN,
NaN,NaN,55.790001,52.849998,4.000000,4.000000,NaN,NaN,63.000000,0.000000,NaN,NaN,NaN,NaN,5.250854,7.962165,5.250854,7.962165,NaN,NaN,NaN,
NaN,NaN,55.720001,52.779999,4.000000,4.000000,NaN,NaN,64.000000,0.000000,NaN,NaN,NaN,NaN,5.349848,8.061160,5.349848,8.061160,NaN,NaN,NaN,
NaN,NaN,55.650002,52.709999,4.000000,4.000000,NaN,NaN,65.000000,0.000000,NaN,NaN,NaN,NaN,5.448843,8.160154,5.448843,8.160154,NaN,NaN,NaN,
NaN,NaN,55.580002,52.709999,4.000000,4.000000,NaN,NaN,66.000000,0.000000,NaN,NaN,NaN,NaN,5.518842,8.230154,5.518842,8.230154,NaN,NaN,NaN,
NaN,NaN,55.509998,52.709999,4.000000,4.000000,NaN,NaN,67.000000,0.000000,NaN,NaN,NaN,NaN,5.588846,8.300158,5.588846,8.300158,NaN,NaN,NaN,
NaN,NaN,55.439999,52.709999,4.000000,4.000000,NaN,NaN,68.000000,0.000000,NaN,NaN,NaN,NaN,5.658845,8.370157,5.658845,8.370157,NaN,NaN,NaN,
NaN,NaN,55.369999,52.639999,4.000000,4.000000,NaN,NaN,69.000000,0.000000,NaN,NaN,NaN,NaN,5.757840,8.469152,5.757840,8.469152,NaN,NaN,NaN,
NaN,NaN,55.299999,52.639999,4.000000,4.000000,NaN,NaN,70.000000,0.000000,NaN,NaN,NaN,NaN,5.827839,8.539152,5.827839,8.539152,NaN,NaN,NaN,
NaN,NaN,55.230000,52.570000,4.000000,4.000000,NaN,NaN,71.000000,0.000000,NaN,NaN,NaN,NaN,5.926834,8.638146,5.926834,8.638146,NaN,NaN,NaN,
NaN,NaN,55.160000,52.500000,4.000000,4.000000,NaN,NaN,72.000000,0.000000,NaN,NaN,NaN,NaN,6.025828,8.737141,6.025828,8.737141,NaN,NaN,NaN,
NaN,NaN,55.090000,52.430000,5.000000,5.000000,NaN,NaN,73.000000,0.000000,NaN,NaN,NaN,NaN,6.124823,9.129824,6.124823,9.129824,NaN,NaN,NaN,
NaN,NaN,55.020000,52.360001,5.000000,5.000000,NaN,NaN,74.000000,0.000000,NaN,NaN,NaN,NaN,6.223817,9.228818,6.223817,9.228818,NaN,NaN,NaN,
NaN,NaN,54.950001,52.290001,4.000000,4.000000,NaN,NaN,75.000000,0.000000,NaN,NaN,NaN,NaN,6.322812,9.621501,6.322812,9.621501,NaN,NaN,NaN,
NaN,NaN,54.880001,52.220001,4.000000,4.000000,NaN,NaN,76.000000,0.000000,NaN,NaN,NaN,NaN,6.421807,9.720495,6.421807,9.720495,NaN,NaN,NaN,
NaN,NaN,54.810001,52.150002,4.000000,4.000000,NaN,NaN,77.000000,0.000000,NaN,NaN,NaN,NaN,6.520801,9.819490,6.520801,9.819490,NaN,NaN,NaN,
NaN,NaN,54.740002,52.080002,4.000000,4.000000,NaN,NaN,78.000000,0.000000,NaN,NaN,NaN,NaN,6.619796,9.918485,6.619796,9.918485,NaN,NaN,NaN,
NaN,NaN,54.669998,52.080002,4.000000,4.000000,NaN,NaN,79.000000,0.000000,NaN,NaN,NaN,NaN,6.689799,9.988488,6.689799,9.988488,NaN,NaN,NaN,
NaN,NaN,54.599998,52.009998,4.000000,4.000000,NaN,NaN,80.000000,0.000000,NaN,NaN,NaN,NaN,6.788796,10.087485,6.788796,10.087485,NaN,NaN,NaN,
NaN,NaN,54.529999,51.939999,4.000000,4.000000,NaN,NaN,81.000000,0.000000,NaN,NaN,NaN,NaN,6.887791,10.186480,6.887791,10.186480,NaN,NaN,NaN,
NaN,NaN,54.459999,51.869999,4.000000,4.000000,NaN,NaN,82.000000,0.000000,NaN,NaN,NaN,NaN,6.986785,10.285475,6.986785,10.285475,NaN,NaN,NaN,
NaN,NaN,54.389999,51.799999,5.000000,5.000000,NaN,NaN,83.000000,0.000000,NaN,NaN,NaN,NaN,7.085780,10.678158,7.085780,10.678158,NaN,NaN,NaN,
NaN,NaN,54.320000,51.730000,5.000000,5.000000,NaN,NaN,84.000000,0.000000,NaN,NaN,NaN,NaN,7.184774,10.777152,7.184774,10.777152,NaN,NaN,NaN,
NaN,NaN,54.250000,51.660000,5.000000,5.000000,NaN,NaN,85.000000,0.000000,NaN,NaN,NaN,NaN,7.283769,10.876146,7.283769,10.876146,NaN,NaN,NaN,
NaN,NaN,54.180000,51.590000,5.000000,5.000000,NaN,NaN,86.000000,0.000000,NaN,NaN,NaN,NaN,7.382763,10.975141,7.382763,10.975141,NaN,NaN,NaN,
NaN,NaN,54.110001,51.520000,5.000000,5.000000,NaN,NaN,87.000000,0.000000,NaN,NaN,NaN,NaN,7.481758,11.074136,7.481758,11.074136,NaN,NaN,NaN,
NaN,NaN,54.040001,51.450001,5.000000,5.000000,NaN,NaN,88.000000,0.000000,NaN,NaN,NaN,NaN,7.580752,11.173130,7.580752,11.173130,NaN,NaN,NaN,
NaN,NaN,53.970001,51.450001,5.000000,5.000000,NaN,NaN,89.000000,0.000000,NaN,NaN,NaN,NaN,7.650752,11.243130,7.650752,11.243130,NaN,NaN,NaN,
NaN,NaN,53.900002,51.450001,6.000000,6.000000,NaN,NaN,90.000000,0.000000,NaN,NaN,NaN,NaN,7.720752,11.629523,7.720752,11.629523,NaN,NaN,NaN,
NaN,NaN,53.830002,51.380001,6.000000,6.000000,NaN,NaN,91.000000,0.000000,NaN,NaN,NaN,NaN,7.819746,11.728518,7.819746,11.728518,NaN,NaN,NaN,
NaN,NaN,53.759998,51.310001,5.000000,5.000000,NaN,NaN,92.000000,0.000000,NaN,NaN,NaN,NaN,7.918744,12.121202,7.918744,12.121202,NaN,NaN,NaN,
NaN,NaN,53.689999,51.240002,5.000000,5.000000,NaN,NaN,93.000000,0.000000,NaN,NaN,NaN,NaN,8.017738,12.220196,8.017738,12.220196,NaN,NaN,NaN,
NaN,NaN,53.619999,51.240002,5.000000,5.000000,NaN,NaN,94.000000,0.000000,NaN,NaN,NaN,NaN,8.087738,12.290195,8.087738,12.290195,NaN,NaN,NaN,
NaN,NaN,53.549999,51.240002,5.000000,5.000000,NaN,NaN,95.000000,0.000000,NaN,NaN,NaN,NaN,8.157738,12.360195,8.157738,12.360195,NaN,NaN,NaN,
NaN,NaN,53.480000,51.169998,6.000000,6.000000,NaN,NaN,96.000000,0.000000,NaN,NaN,NaN,NaN,8.256735,12.752879,8.256735,12.752879,NaN,NaN,NaN,
NaN,NaN,53.410000,51.099998,6.000000,6.000000,NaN,NaN,97.000000,0.000000,NaN,NaN,NaN,NaN,8.355729,12.851873,8.355729,12.851873,NaN,NaN,NaN,
NaN,NaN,53.340000,51.029999,6.000000,6.000000,NaN,NaN,98.000000,0.000000,NaN,NaN,NaN,NaN,8.454723,12.950868,8.454723,12.950868,NaN,NaN,NaN,
NaN,NaN,53.270000,50.959999,5.000000,5.000000,NaN,NaN,99.000000,0.000000,NaN,NaN,NaN,NaN,8.553719,13.343551,8.553719,13.343551,NaN,NaN,NaN,
NaN,NaN,53.200001,50.959999,5.000000,5.000000,NaN,NaN,100.000000,0.000000,NaN,NaN,NaN,NaN,8.623718,13.413550,8.623718,13.413550,NaN,NaN,NaN,
NaN,NaN,53.130001,50.889999,5.000000,5.000000,NaN,NaN,101.000000,0.000000,NaN,NaN,NaN,NaN,8.722713,13.512546,8.722713,13.512546,NaN,NaN,NaN,
NaN,NaN,53.060001,50.820000,5.000000,5.000000,NaN,NaN,102.000000,0.000000,NaN,NaN,NaN,NaN,8.821707,13.611540,8.821707,13.611540,NaN,NaN,NaN,
NaN,NaN,53.060001,50.820000,5.000000,5.000000,NaN,NaN,103.000000,0.000000,NaN,NaN,NaN,NaN,8.821707,13.611540,8.821707,13.611540,NaN,NaN,NaN,
NaN,NaN,52.990002,50.750000,5.000000,5.000000,NaN,NaN,104.000000,0.000000,NaN,NaN,NaN,NaN,8.920702,13.710534,8.920702,13.710534,NaN,NaN,NaN,
NaN,NaN,52.919998,50.750000,5.000000,5.000000,NaN,NaN,105.000000,0.000000,NaN,NaN,NaN,NaN,8.990705,13.780538,8.990705,13.780538,NaN,NaN,NaN,
NaN,NaN,52.849998,50.680000,6.000000,6.000000,NaN,NaN,106.000000,0.000000,NaN,NaN,NaN,NaN,9.089700,14.173221,9.089700,14.173221,NaN,NaN,NaN,
NaN,NaN,52.849998,50.610001,6.000000,6.000000,NaN,NaN,107.000000,0.000000,NaN,NaN,NaN,NaN,9.159699,14.243220,9.159699,14.243220,NaN,NaN,NaN,
NaN,NaN,52.849998,50.540001,6.000000,6.000000,NaN,NaN,108.000000,0.000000,NaN,NaN,NaN,NaN,9.229699,14.313220,9.229699,14.313220,NaN,NaN,NaN,
NaN,NaN,52.779999,50.470001,6.000000,6.000000,NaN,NaN,109.000000,0.000000,NaN,NaN,NaN,NaN,9.328693,14.412214,9.328693,14.412214,NaN,NaN,NaN,
NaN,NaN,52.709999,50.400002,6.000000,6.000000,NaN,NaN,110.000000,0.000000,NaN,NaN,NaN,NaN,9.427688,14.511209,9.427688,14.511209,NaN,NaN,NaN,
NaN,NaN,52.639999,50.400002,6.000000,6.000000,NaN,NaN,111.000000,0.000000,NaN,NaN,NaN,NaN,9.497687,14.581209,9.497687,14.581209,NaN,NaN,NaN,
NaN,NaN,52.570000,50.400002,5.000000,5.000000,NaN,NaN,112.000000,0.000000,NaN,NaN,NaN,NaN,9.567687,14.967603,9.567687,14.967603,NaN,NaN,NaN,
NaN,NaN,52.500000,50.330002,5.000000,5.000000,NaN,NaN,113.000000,0.000000,NaN,NaN,NaN,NaN,9.666682,15.066597,9.666682,15.066597,NaN,NaN,NaN,
NaN,NaN,52.430000,50.259998,5.000000,5.000000,NaN,NaN,114.000000,0.000000,NaN,NaN,NaN,NaN,9.765679,15.165594,9.765679,15.165594,NaN,NaN,NaN,
