stack=Kibra_9_1;stackdb=Kibra_9_1_db2;saveTime=3548925576.356000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs,
,0,0,NaN,0,1065,1066,85.9,91,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,38.639999,0.140000,13.000000,13.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,
NaN,NaN,38.639999,0.210000,13.000000,13.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.070000,0.070000,0.070000,0.070000,NaN,NaN,NaN,
NaN,NaN,38.639999,0.280000,12.000000,12.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.140000,0.456394,0.140000,0.456394,NaN,NaN,NaN,
NaN,NaN,38.709999,0.350000,12.000000,12.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.238995,0.555388,0.238995,0.555388,NaN,NaN,NaN,
NaN,NaN,38.709999,0.420000,12.000000,12.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.308995,0.625388,0.308995,0.625388,NaN,NaN,NaN,
NaN,NaN,38.709999,0.490000,12.000000,12.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.378995,0.695388,0.378995,0.695388,NaN,NaN,NaN,
NaN,NaN,38.709999,0.560000,12.000000,12.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.448995,0.765388,0.448995,0.765388,NaN,NaN,NaN,
NaN,NaN,38.709999,0.630000,12.000000,12.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.518995,0.835388,0.518995,0.835388,NaN,NaN,NaN,
NaN,NaN,38.639999,0.700000,12.000000,12.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,0.617989,0.934383,0.617989,0.934383,NaN,NaN,NaN,
NaN,NaN,38.639999,0.770000,12.000000,12.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,0.687989,1.004383,0.687989,1.004383,NaN,NaN,NaN,
NaN,NaN,38.570000,0.840000,12.000000,12.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,0.786984,1.103378,0.786984,1.103378,NaN,NaN,NaN,
NaN,NaN,38.570000,0.910000,13.000000,13.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,0.856984,1.489771,0.856984,1.489771,NaN,NaN,NaN,
NaN,NaN,38.570000,0.980000,13.000000,13.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,0.926984,1.559771,0.926984,1.559771,NaN,NaN,NaN,
NaN,NaN,38.570000,1.050000,13.000000,13.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,0.996984,1.629771,0.996984,1.629771,NaN,NaN,NaN,
NaN,NaN,38.570000,1.120000,13.000000,13.000000,NaN,NaN,13.000000,0.000000,NaN,NaN,NaN,NaN,1.066984,1.699771,1.066984,1.699771,NaN,NaN,NaN,
NaN,NaN,38.570000,1.190000,13.000000,13.000000,NaN,NaN,14.000000,0.000000,NaN,NaN,NaN,NaN,1.136984,1.769771,1.136984,1.769771,NaN,NaN,NaN,
NaN,NaN,38.500000,1.260000,13.000000,13.000000,NaN,NaN,15.000000,0.000000,NaN,NaN,NaN,NaN,1.235979,1.868766,1.235979,1.868766,NaN,NaN,NaN,
NaN,NaN,38.500000,1.330000,13.000000,13.000000,NaN,NaN,16.000000,0.000000,NaN,NaN,NaN,NaN,1.305979,1.938766,1.305979,1.938766,NaN,NaN,NaN,
