stack=Kibra_2_1;stackdb=Kibra_2_1_db2;saveTime=3548836111.797000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs,
,0,0,NaN,0,971,972,77.4,90,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,2.520000,54.320000,4.000000,4.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,
NaN,NaN,2.520000,54.250000,4.000000,4.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.070000,0.070000,0.070000,0.070000,NaN,NaN,NaN,
NaN,NaN,2.590000,54.180000,3.000000,3.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.168994,0.462683,0.168994,0.462683,NaN,NaN,NaN,
NaN,NaN,2.660000,54.180000,3.000000,3.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.238995,0.532683,0.238995,0.532683,NaN,NaN,NaN,
NaN,NaN,2.730000,54.110001,3.000000,3.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.337989,0.631678,0.337989,0.631678,NaN,NaN,NaN,
NaN,NaN,2.800000,54.040001,4.000000,4.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.436984,1.024361,0.436984,1.024361,NaN,NaN,NaN,
NaN,NaN,2.870000,53.970001,4.000000,4.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.535979,1.123355,0.535979,1.123355,NaN,NaN,NaN,
NaN,NaN,2.940000,53.970001,4.000000,4.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.605979,1.193355,0.605979,1.193355,NaN,NaN,NaN,
NaN,NaN,3.010000,53.900002,4.000000,4.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,0.704973,1.292350,0.704973,1.292350,NaN,NaN,NaN,
NaN,NaN,3.010000,53.830002,4.000000,4.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,0.774973,1.362350,0.774973,1.362350,NaN,NaN,NaN,
NaN,NaN,3.080000,53.759998,4.000000,4.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,0.873971,1.461347,0.873971,1.461347,NaN,NaN,NaN,
NaN,NaN,3.150000,53.689999,4.000000,4.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,0.972965,1.560342,0.972965,1.560342,NaN,NaN,NaN,
NaN,NaN,3.220000,53.619999,4.000000,4.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,1.071960,1.659337,1.071960,1.659337,NaN,NaN,NaN,
NaN,NaN,3.290000,53.619999,4.000000,4.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,1.141960,1.729337,1.141960,1.729337,NaN,NaN,NaN,
NaN,NaN,3.360000,53.619999,4.000000,4.000000,NaN,NaN,13.000000,0.000000,NaN,NaN,NaN,NaN,1.211960,1.799337,1.211960,1.799337,NaN,NaN,NaN,
NaN,NaN,3.430000,53.549999,3.000000,3.000000,NaN,NaN,14.000000,0.000000,NaN,NaN,NaN,NaN,1.310955,2.192020,1.310955,2.192020,NaN,NaN,NaN,
NaN,NaN,3.500000,53.480000,4.000000,4.000000,NaN,NaN,15.000000,0.000000,NaN,NaN,NaN,NaN,1.409950,2.584703,1.409950,2.584703,NaN,NaN,NaN,
NaN,NaN,3.570000,53.410000,4.000000,4.000000,NaN,NaN,16.000000,0.000000,NaN,NaN,NaN,NaN,1.508944,2.683697,1.508944,2.683697,NaN,NaN,NaN,
NaN,NaN,3.640000,53.410000,4.000000,4.000000,NaN,NaN,17.000000,0.000000,NaN,NaN,NaN,NaN,1.578944,2.753698,1.578944,2.753698,NaN,NaN,NaN,
NaN,NaN,3.710000,53.340000,4.000000,4.000000,NaN,NaN,18.000000,0.000000,NaN,NaN,NaN,NaN,1.677939,2.852692,1.677939,2.852692,NaN,NaN,NaN,
NaN,NaN,3.780000,53.270000,4.000000,4.000000,NaN,NaN,19.000000,0.000000,NaN,NaN,NaN,NaN,1.776934,2.951687,1.776934,2.951687,NaN,NaN,NaN,
NaN,NaN,3.850000,53.200001,4.000000,4.000000,NaN,NaN,20.000000,0.000000,NaN,NaN,NaN,NaN,1.875928,3.050682,1.875928,3.050682,NaN,NaN,NaN,
NaN,NaN,3.920000,53.130001,3.000000,3.000000,NaN,NaN,21.000000,0.000000,NaN,NaN,NaN,NaN,1.974923,3.443365,1.974923,3.443365,NaN,NaN,NaN,
NaN,NaN,3.990000,53.130001,4.000000,4.000000,NaN,NaN,22.000000,0.000000,NaN,NaN,NaN,NaN,2.044923,3.829758,2.044923,3.829758,NaN,NaN,NaN,
NaN,NaN,4.060000,53.060001,5.000000,5.000000,NaN,NaN,23.000000,0.000000,NaN,NaN,NaN,NaN,2.143918,4.222441,2.143918,4.222441,NaN,NaN,NaN,
NaN,NaN,4.130000,52.990002,5.000000,5.000000,NaN,NaN,24.000000,0.000000,NaN,NaN,NaN,NaN,2.242913,4.321436,2.242913,4.321436,NaN,NaN,NaN,
NaN,NaN,4.200000,52.990002,4.000000,4.000000,NaN,NaN,25.000000,0.000000,NaN,NaN,NaN,NaN,2.312912,4.707829,2.312912,4.707829,NaN,NaN,NaN,
NaN,NaN,4.200000,52.990002,4.000000,4.000000,NaN,NaN,26.000000,0.000000,NaN,NaN,NaN,NaN,2.312912,4.707829,2.312912,4.707829,NaN,NaN,NaN,
NaN,NaN,4.270000,52.990002,4.000000,4.000000,NaN,NaN,27.000000,0.000000,NaN,NaN,NaN,NaN,2.382913,4.777830,2.382913,4.777830,NaN,NaN,NaN,
NaN,NaN,4.340000,53.060001,4.000000,4.000000,NaN,NaN,28.000000,0.000000,NaN,NaN,NaN,NaN,2.481907,4.876825,2.481907,4.876825,NaN,NaN,NaN,
NaN,NaN,4.410000,53.060001,4.000000,4.000000,NaN,NaN,29.000000,0.000000,NaN,NaN,NaN,NaN,2.551907,4.946825,2.551907,4.946825,NaN,NaN,NaN,
NaN,NaN,4.480000,53.060001,4.000000,4.000000,NaN,NaN,30.000000,0.000000,NaN,NaN,NaN,NaN,2.621907,5.016825,2.621907,5.016825,NaN,NaN,NaN,
NaN,NaN,4.550000,53.060001,4.000000,4.000000,NaN,NaN,31.000000,0.000000,NaN,NaN,NaN,NaN,2.691907,5.086825,2.691907,5.086825,NaN,NaN,NaN,
