stack=Kibra_10_1;stackdb=Kibra_10_1_db2;saveTime=3550303388.170000;version=20151224;numObjects=97;numSpines=77;condStr=None;pixelx=NaN;pixely=NaN;pixelz=NaN;voxelx=0.07;voxely=0.07;voxelz=0.38;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,pivotPnt,3,36.61,56.98,22,1,,0,0,,,,,,,,,,2016-06-16,14:57:28,2016-06-16,15:04:45,3548933848.183000,3548934285.599000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
1,controlPnt,2,36.624,57.002,22,1,,0,0,0,0,,,center,0,36.61,56.98,22,2016-06-16,14:57:30,2016-06-16,14:57:30,3548933850.405000,3548933850.406000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,33.583,52.891,22,1,,0,62,5.5288,5.5288,,,center,0,33.6,52.92,22,2016-06-16,14:57:40,2016-06-16,14:57:40,3548933860.377000,3548933860.378000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
3,controlPnt,2,30.505,48.16,22,1,,0,135,11.729,11.729,,,center,0,30.52,48.16,22,2016-06-16,14:57:42,2016-06-16,14:57:42,3548933862.228000,3548933862.229000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
4,controlPnt,2,28.043,44.337,22,1,,0,195,16.757,16.757,,,center,0,28.07,44.31,22,2016-06-16,14:57:47,2016-06-16,14:57:47,3548933867.526000,3548933867.526000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
5,controlPnt,2,25.872,38.57,24,1,,0,278,23.396,23.396,,,center,0,25.9,38.57,24,2016-06-16,14:57:51,2016-06-16,14:57:51,3548933871.959000,3548933871.959000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
6,controlPnt,2,22.665,33.677,27,1,,0,351,29.712,29.712,,,center,0,22.68,33.67,27,2016-06-16,14:57:56,2016-06-16,14:57:56,3548933876.831000,3548933876.832000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
7,controlPnt,2,22.373,31.701,28,1,,0,380,31.962,31.962,,,center,0,22.4,31.71,28,2016-06-16,14:58:01,2016-06-16,14:58:01,3548933881.561000,3548933881.561000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
8,controlPnt,2,19.198,25.577,28,1,,0,472,39.579,39.579,,,center,0,19.18,25.55,28,2016-06-16,14:58:04,2016-06-16,14:58:04,3548933884.546000,3548933884.546000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
9,controlPnt,2,17.416,21.139,30,1,,0,537,44.871,44.871,,,center,0,17.43,21.14,30,2016-06-16,14:58:09,2016-06-16,14:58:09,3548933889.952000,3548933889.953000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
10,controlPnt,2,16.937,19.657,31,1,,0,559,46.544,46.544,,,center,0,16.94,19.67,31,2016-06-16,15:04:05,2016-06-16,15:04:05,3548934245.014000,3548934245.015000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
11,controlPnt,2,15.009,16.945,33,1,,0,599,50.085,50.085,,,center,0,14.98,16.94,33,2016-06-16,15:04:07,2016-06-16,15:04:07,3548934247.902000,3548934247.902000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
12,controlPnt,2,13.597,15.242,34,1,,0,626,52.427,52.427,,,center,0,13.58,15.26,34,2016-06-16,15:04:11,2016-06-16,15:04:11,3548934251.435000,3548934251.436000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
13,controlPnt,2,13.302,12.718,36,1,,0,663,55.237,55.237,,,center,0,13.3,12.74,36,2016-06-16,15:04:18,2016-06-16,15:04:18,3548934258.283000,3548934258.283000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
14,controlPnt,2,11.531,10.746,36,1,,0,696,58.086,58.086,,,center,0,11.55,10.78,36,2016-06-16,15:04:19,2016-06-16,15:04:19,3548934259.948000,3548934259.948000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
15,controlPnt,2,10.747,9.5581,36,1,,0,714,59.595,59.595,,,center,0,10.78,9.59,36,2016-06-16,15:04:26,2016-06-16,15:04:26,3548934266.183000,3548934266.183000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
16,controlPnt,2,10.299,6.8912,36,1,,0,754,62.644,62.644,,,center,0,10.29,6.86,36,2016-06-16,15:04:27,2016-06-16,15:04:27,3548934267.255000,3548934267.256000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
17,controlPnt,2,9.3573,5.3,38,1,,0,778,64.602,64.602,,,center,0,9.38,5.32,38,2016-06-16,15:04:31,2016-06-16,15:04:31,3548934271.883000,3548934271.883000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
18,controlPnt,2,7.7885,2.5434,38,1,,0,819,68.069,68.069,,,center,0,7.77,2.52,38,2016-06-16,15:04:33,2016-06-16,15:04:33,3548934273.240000,3548934273.240000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
19,controlPnt,2,6.018,0.10063,38,1,,0,856,71.285,71.285,,,center,0,6.02,0.07,38,2016-06-16,15:04:34,2016-06-16,15:04:34,3548934274.933000,3548934274.933000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
20,spineROI,0,35.244,57.073,21,1,,0,13,1.113,1.113,0,101.52,radius2,2,35.812,56.339,23,2016-06-16,15:05:14,2016-07-02,09:34:53,3548934314.139000,3550296893.478000,Tian,,,,,,,,,,,,,,,,,,,,,,,#7 extending backbone error;,,
21,spineROI,0,34.527,56.02,22,1,,0,24,2.1149,2.1149,0,68.375,radius2,2,35.151,55.706,22.6,2016-06-16,15:05:16,2016-07-02,09:34:53,3548934316.439000,3550296893.480000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
22,spineROI,0,35.379,53.151,22,1,,0,50,4.4568,4.4568,0,283.79,radius1,1,34.425,53.576,21,2016-06-16,15:05:19,2016-07-02,09:34:53,3548934319.227000,3550296893.482000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
23,spineROI,0,33.541,54.362,22,1,,0,49,4.3578,4.3578,0,79.901,radius2,2,34.032,54.028,20.6,2016-06-16,15:05:20,2016-07-02,09:34:53,3548934320.943000,3550296893.484000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
24,spineROI,0,33.922,51.381,22,1,,0,77,6.7118,6.7118,0,259.55,radius1,1,33.364,51.806,21,2016-06-16,15:05:22,2016-07-02,09:34:53,3548934322.944000,3550296893.486000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
