stack=Kibra_2_3;stackdb=Kibra_2_3_db2;saveTime=3548837175.443000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs,
,0,0,NaN,0,957,958,75.2,16,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,6.230000,47.880001,16.000000,16.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,
NaN,NaN,6.300000,47.880001,16.000000,16.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.070000,0.070000,0.070000,0.070000,NaN,NaN,NaN,
NaN,NaN,6.370000,47.880001,16.000000,16.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.140000,0.140000,0.140000,0.140000,NaN,NaN,NaN,
NaN,NaN,6.440000,47.950001,16.000000,16.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.238995,0.238995,0.238995,0.238995,NaN,NaN,NaN,
NaN,NaN,6.510000,48.020000,16.000000,16.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.337990,0.337990,0.337990,0.337990,NaN,NaN,NaN,
NaN,NaN,6.580000,48.020000,17.000000,17.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.407989,0.724383,0.407989,0.724383,NaN,NaN,NaN,
NaN,NaN,6.650000,48.020000,17.000000,17.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.477989,0.794383,0.477989,0.794383,NaN,NaN,NaN,
NaN,NaN,6.720000,47.950001,17.000000,17.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.576984,0.893378,0.576984,0.893378,NaN,NaN,NaN,
NaN,NaN,6.790000,47.950001,16.000000,16.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,0.646984,1.279771,0.646984,1.279771,NaN,NaN,NaN,
NaN,NaN,6.860000,47.950001,16.000000,16.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,0.716984,1.349772,0.716984,1.349772,NaN,NaN,NaN,
NaN,NaN,6.930000,47.880001,17.000000,17.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,0.815979,1.742455,0.815979,1.742455,NaN,NaN,NaN,
NaN,NaN,7.000000,47.810001,17.000000,17.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,0.914974,1.841449,0.914974,1.841449,NaN,NaN,NaN,
NaN,NaN,7.070000,47.810001,17.000000,17.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,0.984974,1.911450,0.984974,1.911450,NaN,NaN,NaN,
NaN,NaN,7.140000,47.880001,17.000000,17.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,1.083968,2.010444,1.083968,2.010444,NaN,NaN,NaN,
NaN,NaN,7.210000,47.950001,17.000000,17.000000,NaN,NaN,13.000000,0.000000,NaN,NaN,NaN,NaN,1.182963,2.109439,1.182963,2.109439,NaN,NaN,NaN,
NaN,NaN,7.280000,47.950001,17.000000,17.000000,NaN,NaN,14.000000,0.000000,NaN,NaN,NaN,NaN,1.252963,2.179439,1.252963,2.179439,NaN,NaN,NaN,
NaN,NaN,7.350000,47.950001,17.000000,17.000000,NaN,NaN,15.000000,0.000000,NaN,NaN,NaN,NaN,1.322963,2.249439,1.322963,2.249439,NaN,NaN,NaN,
NaN,NaN,7.420000,47.950001,16.000000,16.000000,NaN,NaN,16.000000,0.000000,NaN,NaN,NaN,NaN,1.392963,2.635832,1.392963,2.635832,NaN,NaN,NaN,
NaN,NaN,7.490000,47.950001,16.000000,16.000000,NaN,NaN,17.000000,0.000000,NaN,NaN,NaN,NaN,1.462963,2.705832,1.462963,2.705832,NaN,NaN,NaN,
NaN,NaN,7.560000,47.950001,16.000000,16.000000,NaN,NaN,18.000000,0.000000,NaN,NaN,NaN,NaN,1.532963,2.775832,1.532963,2.775832,NaN,NaN,NaN,
NaN,NaN,7.630000,47.950001,16.000000,16.000000,NaN,NaN,19.000000,0.000000,NaN,NaN,NaN,NaN,1.602963,2.845832,1.602963,2.845832,NaN,NaN,NaN,
NaN,NaN,7.700000,47.950001,16.000000,16.000000,NaN,NaN,20.000000,0.000000,NaN,NaN,NaN,NaN,1.672963,2.915832,1.672963,2.915832,NaN,NaN,NaN,
NaN,NaN,7.770000,47.950001,15.000000,15.000000,NaN,NaN,21.000000,0.000000,NaN,NaN,NaN,NaN,1.742963,3.302226,1.742963,3.302226,NaN,NaN,NaN,
NaN,NaN,7.840000,47.950001,15.000000,15.000000,NaN,NaN,22.000000,0.000000,NaN,NaN,NaN,NaN,1.812963,3.372226,1.812963,3.372226,NaN,NaN,NaN,
NaN,NaN,7.910000,47.950001,15.000000,15.000000,NaN,NaN,23.000000,0.000000,NaN,NaN,NaN,NaN,1.882963,3.442226,1.882963,3.442226,NaN,NaN,NaN,
NaN,NaN,7.980000,47.950001,15.000000,15.000000,NaN,NaN,24.000000,0.000000,NaN,NaN,NaN,NaN,1.952963,3.512226,1.952963,3.512226,NaN,NaN,NaN,
NaN,NaN,8.050000,48.020000,15.000000,15.000000,NaN,NaN,25.000000,0.000000,NaN,NaN,NaN,NaN,2.051958,3.611221,2.051958,3.611221,NaN,NaN,NaN,
NaN,NaN,8.120000,48.090000,16.000000,16.000000,NaN,NaN,26.000000,0.000000,NaN,NaN,NaN,NaN,2.150953,4.003904,2.150953,4.003904,NaN,NaN,NaN,
NaN,NaN,8.190000,48.090000,16.000000,16.000000,NaN,NaN,27.000000,0.000000,NaN,NaN,NaN,NaN,2.220952,4.073904,2.220952,4.073904,NaN,NaN,NaN,
NaN,NaN,8.260000,48.160000,17.000000,17.000000,NaN,NaN,28.000000,0.000000,NaN,NaN,NaN,NaN,2.319947,4.466587,2.319947,4.466587,NaN,NaN,NaN,
NaN,NaN,8.330000,48.160000,16.000000,16.000000,NaN,NaN,29.000000,0.000000,NaN,NaN,NaN,NaN,2.389947,4.852980,2.389947,4.852980,NaN,NaN,NaN,
NaN,NaN,8.400000,48.160000,16.000000,16.000000,NaN,NaN,30.000000,0.000000,NaN,NaN,NaN,NaN,2.459947,4.922980,2.459947,4.922980,NaN,NaN,NaN,
NaN,NaN,8.470000,48.160000,16.000000,16.000000,NaN,NaN,31.000000,0.000000,NaN,NaN,NaN,NaN,2.529948,4.992980,2.529948,4.992980,NaN,NaN,NaN,
NaN,NaN,8.540000,48.160000,16.000000,16.000000,NaN,NaN,32.000000,0.000000,NaN,NaN,NaN,NaN,2.599947,5.062980,2.599947,5.062980,NaN,NaN,NaN,
NaN,NaN,8.610000,48.160000,16.000000,16.000000,NaN,NaN,33.000000,0.000000,NaN,NaN,NaN,NaN,2.669947,5.132980,2.669947,5.132980,NaN,NaN,NaN,
NaN,NaN,8.680000,48.160000,17.000000,17.000000,NaN,NaN,34.000000,0.000000,NaN,NaN,NaN,NaN,2.739948,5.519373,2.739948,5.519373,NaN,NaN,NaN,
NaN,NaN,8.750000,48.230000,17.000000,17.000000,NaN,NaN,35.000000,0.000000,NaN,NaN,NaN,NaN,2.838942,5.618368,2.838942,5.618368,NaN,NaN,NaN,
NaN,NaN,8.820000,48.230000,17.000000,17.000000,NaN,NaN,36.000000,0.000000,NaN,NaN,NaN,NaN,2.908942,5.688368,2.908942,5.688368,NaN,NaN,NaN,
NaN,NaN,8.890000,48.230000,17.000000,17.000000,NaN,NaN,37.000000,0.000000,NaN,NaN,NaN,NaN,2.978942,5.758368,2.978942,5.758368,NaN,NaN,NaN,
NaN,NaN,8.960000,48.230000,17.000000,17.000000,NaN,NaN,38.000000,0.000000,NaN,NaN,NaN,NaN,3.048942,5.828368,3.048942,5.828368,NaN,NaN,NaN,
NaN,NaN,9.030000,48.230000,17.000000,17.000000,NaN,NaN,39.000000,0.000000,NaN,NaN,NaN,NaN,3.118942,5.898368,3.118942,5.898368,NaN,NaN,NaN,
NaN,NaN,9.100000,48.230000,17.000000,17.000000,NaN,NaN,40.000000,0.000000,NaN,NaN,NaN,NaN,3.188942,5.968369,3.188942,5.968369,NaN,NaN,NaN,
NaN,NaN,9.170000,48.230000,17.000000,17.000000,NaN,NaN,41.000000,0.000000,NaN,NaN,NaN,NaN,3.258942,6.038368,3.258942,6.038368,NaN,NaN,NaN,
NaN,NaN,9.240000,48.299999,17.000000,17.000000,NaN,NaN,42.000000,0.000000,NaN,NaN,NaN,NaN,3.357937,6.137362,3.357937,6.137362,NaN,NaN,NaN,
NaN,NaN,9.310000,48.299999,16.000000,16.000000,NaN,NaN,43.000000,0.000000,NaN,NaN,NaN,NaN,3.427937,6.523756,3.427937,6.523756,NaN,NaN,NaN,
