stack=Kibra_6_3;stackdb=Kibra_6_3_db2;saveTime=3548845797.688000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,937,938,73.2,0,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID
NaN,NaN,35.419998,64.120003,8.000000,8.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,
NaN,NaN,35.419998,64.050003,7.000000,7.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.070000,0.386394,0.070000,0.386394,NaN,NaN,NaN,
NaN,NaN,35.349998,63.980000,6.000000,6.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.168997,0.779077,0.168997,0.779077,NaN,NaN,NaN,
NaN,NaN,35.279999,63.910000,6.000000,6.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.267991,0.878072,0.267991,0.878072,NaN,NaN,NaN,
NaN,NaN,35.209999,63.910000,5.000000,5.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.337991,1.264465,0.337991,1.264465,NaN,NaN,NaN,
NaN,NaN,35.139999,63.840000,6.000000,6.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.436986,1.657148,0.436986,1.657148,NaN,NaN,NaN,
NaN,NaN,35.070000,63.770000,6.000000,6.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.535980,1.756143,0.535980,1.756143,NaN,NaN,NaN,
NaN,NaN,35.070000,63.700001,6.000000,6.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.605980,1.826142,0.605980,1.826142,NaN,NaN,NaN,
NaN,NaN,35.070000,63.630001,7.000000,7.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,0.675980,2.212536,0.675980,2.212536,NaN,NaN,NaN,
NaN,NaN,35.070000,63.560001,8.000000,8.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,0.745979,2.598929,0.745979,2.598929,NaN,NaN,NaN,
NaN,NaN,35.000000,63.490002,7.000000,7.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,0.844974,2.991612,0.844974,2.991612,NaN,NaN,NaN,
NaN,NaN,35.000000,63.419998,7.000000,7.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,0.914977,3.061616,0.914977,3.061616,NaN,NaN,NaN,
NaN,NaN,35.000000,63.349998,7.000000,7.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,0.984977,3.131616,0.984977,3.131616,NaN,NaN,NaN,
NaN,NaN,34.930000,63.279999,7.000000,7.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,1.083972,3.230610,1.083972,3.230610,NaN,NaN,NaN,
NaN,NaN,34.860001,63.209999,7.000000,7.000000,NaN,NaN,13.000000,0.000000,NaN,NaN,NaN,NaN,1.182966,3.329605,1.182966,3.329605,NaN,NaN,NaN,
NaN,NaN,34.790001,63.139999,7.000000,7.000000,NaN,NaN,14.000000,0.000000,NaN,NaN,NaN,NaN,1.281960,3.428599,1.281960,3.428599,NaN,NaN,NaN,
NaN,NaN,34.720001,63.070000,6.000000,6.000000,NaN,NaN,15.000000,0.000000,NaN,NaN,NaN,NaN,1.380955,3.821282,1.380955,3.821282,NaN,NaN,NaN,
NaN,NaN,34.650002,63.000000,7.000000,7.000000,NaN,NaN,16.000000,0.000000,NaN,NaN,NaN,NaN,1.479950,4.213965,1.479950,4.213965,NaN,NaN,NaN,
NaN,NaN,34.720001,62.930000,6.000000,6.000000,NaN,NaN,17.000000,0.000000,NaN,NaN,NaN,NaN,1.578944,4.606648,1.578944,4.606648,NaN,NaN,NaN,
NaN,NaN,34.720001,62.860001,7.000000,7.000000,NaN,NaN,18.000000,0.000000,NaN,NaN,NaN,NaN,1.648944,4.993042,1.648944,4.993042,NaN,NaN,NaN,
NaN,NaN,34.720001,62.790001,7.000000,7.000000,NaN,NaN,19.000000,0.000000,NaN,NaN,NaN,NaN,1.718943,5.063041,1.718943,5.063041,NaN,NaN,NaN,
NaN,NaN,34.650002,62.720001,8.000000,8.000000,NaN,NaN,20.000000,0.000000,NaN,NaN,NaN,NaN,1.817938,5.455724,1.817938,5.455724,NaN,NaN,NaN,
NaN,NaN,34.580002,62.650002,8.000000,8.000000,NaN,NaN,21.000000,0.000000,NaN,NaN,NaN,NaN,1.916932,5.554719,1.916932,5.554719,NaN,NaN,NaN,
NaN,NaN,34.580002,62.580002,8.000000,8.000000,NaN,NaN,22.000000,0.000000,NaN,NaN,NaN,NaN,1.986932,5.624719,1.986932,5.624719,NaN,NaN,NaN,
NaN,NaN,34.580002,62.509998,8.000000,8.000000,NaN,NaN,23.000000,0.000000,NaN,NaN,NaN,NaN,2.056936,5.694722,2.056936,5.694722,NaN,NaN,NaN,
NaN,NaN,34.580002,62.509998,8.000000,8.000000,NaN,NaN,24.000000,0.000000,NaN,NaN,NaN,NaN,2.056936,5.694722,2.056936,5.694722,NaN,NaN,NaN,
NaN,NaN,34.509998,62.439999,8.000000,8.000000,NaN,NaN,25.000000,0.000000,NaN,NaN,NaN,NaN,2.155933,5.793719,2.155933,5.793719,NaN,NaN,NaN,
NaN,NaN,34.439999,62.369999,7.000000,7.000000,NaN,NaN,26.000000,0.000000,NaN,NaN,NaN,NaN,2.254927,6.186402,2.254927,6.186402,NaN,NaN,NaN,
NaN,NaN,34.369999,62.299999,6.000000,6.000000,NaN,NaN,27.000000,0.000000,NaN,NaN,NaN,NaN,2.353922,6.579085,2.353922,6.579085,NaN,NaN,NaN,
NaN,NaN,34.369999,62.230000,6.000000,6.000000,NaN,NaN,28.000000,0.000000,NaN,NaN,NaN,NaN,2.423922,6.649085,2.423922,6.649085,NaN,NaN,NaN,
NaN,NaN,34.369999,62.160000,6.000000,6.000000,NaN,NaN,29.000000,0.000000,NaN,NaN,NaN,NaN,2.493921,6.719085,2.493921,6.719085,NaN,NaN,NaN,
NaN,NaN,34.369999,62.090000,6.000000,6.000000,NaN,NaN,30.000000,0.000000,NaN,NaN,NaN,NaN,2.563921,6.789084,2.563921,6.789084,NaN,NaN,NaN,
NaN,NaN,34.369999,62.020000,6.000000,6.000000,NaN,NaN,31.000000,0.000000,NaN,NaN,NaN,NaN,2.633921,6.859084,2.633921,6.859084,NaN,NaN,NaN,
NaN,NaN,34.299999,61.950001,6.000000,6.000000,NaN,NaN,32.000000,0.000000,NaN,NaN,NaN,NaN,2.732915,6.958078,2.732915,6.958078,NaN,NaN,NaN,
NaN,NaN,34.299999,61.880001,6.000000,6.000000,NaN,NaN,33.000000,0.000000,NaN,NaN,NaN,NaN,2.802915,7.028078,2.802915,7.028078,NaN,NaN,NaN,
NaN,NaN,34.299999,61.810001,6.000000,6.000000,NaN,NaN,34.000000,0.000000,NaN,NaN,NaN,NaN,2.872915,7.098078,2.872915,7.098078,NaN,NaN,NaN,
NaN,NaN,34.299999,61.740002,6.000000,6.000000,NaN,NaN,35.000000,0.000000,NaN,NaN,NaN,NaN,2.942914,7.168077,2.942914,7.168077,NaN,NaN,NaN,
NaN,NaN,34.299999,61.669998,6.000000,6.000000,NaN,NaN,36.000000,0.000000,NaN,NaN,NaN,NaN,3.012918,7.238081,3.012918,7.238081,NaN,NaN,NaN,
NaN,NaN,34.230000,61.599998,7.000000,7.000000,NaN,NaN,37.000000,0.000000,NaN,NaN,NaN,NaN,3.111912,7.630764,3.111912,7.630764,NaN,NaN,NaN,
NaN,NaN,34.230000,61.529999,7.000000,7.000000,NaN,NaN,38.000000,0.000000,NaN,NaN,NaN,NaN,3.181912,7.700764,3.181912,7.700764,NaN,NaN,NaN,
NaN,NaN,34.230000,61.459999,7.000000,7.000000,NaN,NaN,39.000000,0.000000,NaN,NaN,NaN,NaN,3.251912,7.770763,3.251912,7.770763,NaN,NaN,NaN,
NaN,NaN,34.230000,61.389999,7.000000,7.000000,NaN,NaN,40.000000,0.000000,NaN,NaN,NaN,NaN,3.321911,7.840763,3.321911,7.840763,NaN,NaN,NaN,
NaN,NaN,34.230000,61.320000,7.000000,7.000000,NaN,NaN,41.000000,0.000000,NaN,NaN,NaN,NaN,3.391911,7.910763,3.391911,7.910763,NaN,NaN,NaN,
NaN,NaN,34.230000,61.250000,7.000000,7.000000,NaN,NaN,42.000000,0.000000,NaN,NaN,NaN,NaN,3.461911,7.980762,3.461911,7.980762,NaN,NaN,NaN,
NaN,NaN,34.230000,61.180000,7.000000,7.000000,NaN,NaN,43.000000,0.000000,NaN,NaN,NaN,NaN,3.531910,8.050762,3.531910,8.050762,NaN,NaN,NaN,
NaN,NaN,34.230000,61.110001,8.000000,8.000000,NaN,NaN,44.000000,0.000000,NaN,NaN,NaN,NaN,3.601910,8.437156,3.601910,8.437156,NaN,NaN,NaN,
NaN,NaN,34.230000,61.040001,8.000000,8.000000,NaN,NaN,45.000000,0.000000,NaN,NaN,NaN,NaN,3.671910,8.507155,3.671910,8.507155,NaN,NaN,NaN,
NaN,NaN,34.160000,60.970001,8.000000,8.000000,NaN,NaN,46.000000,0.000000,NaN,NaN,NaN,NaN,3.770905,8.606150,3.770905,8.606150,NaN,NaN,NaN,
NaN,NaN,34.090000,60.900002,8.000000,8.000000,NaN,NaN,47.000000,0.000000,NaN,NaN,NaN,NaN,3.869899,8.705145,3.869899,8.705145,NaN,NaN,NaN,
NaN,NaN,34.090000,60.900002,8.000000,8.000000,NaN,NaN,48.000000,0.000000,NaN,NaN,NaN,NaN,3.869899,8.705145,3.869899,8.705145,NaN,NaN,NaN,
NaN,NaN,34.090000,60.830002,8.000000,8.000000,NaN,NaN,49.000000,0.000000,NaN,NaN,NaN,NaN,3.939899,8.775145,3.939899,8.775145,NaN,NaN,NaN,
NaN,NaN,34.020000,60.759998,8.000000,8.000000,NaN,NaN,50.000000,0.000000,NaN,NaN,NaN,NaN,4.038896,8.874142,4.038896,8.874142,NaN,NaN,NaN,
NaN,NaN,34.020000,60.689999,8.000000,8.000000,NaN,NaN,51.000000,0.000000,NaN,NaN,NaN,NaN,4.108896,8.944141,4.108896,8.944141,NaN,NaN,NaN,
NaN,NaN,34.020000,60.619999,8.000000,8.000000,NaN,NaN,52.000000,0.000000,NaN,NaN,NaN,NaN,4.178895,9.014141,4.178895,9.014141,NaN,NaN,NaN,
NaN,NaN,33.950001,60.549999,8.000000,8.000000,NaN,NaN,53.000000,0.000000,NaN,NaN,NaN,NaN,4.277890,9.113135,4.277890,9.113135,NaN,NaN,NaN,
NaN,NaN,33.950001,60.480000,8.000000,8.000000,NaN,NaN,54.000000,0.000000,NaN,NaN,NaN,NaN,4.347889,9.183135,4.347889,9.183135,NaN,NaN,NaN,
NaN,NaN,33.950001,60.410000,8.000000,8.000000,NaN,NaN,55.000000,0.000000,NaN,NaN,NaN,NaN,4.417889,9.253135,4.417889,9.253135,NaN,NaN,NaN,
NaN,NaN,33.880001,60.340000,8.000000,8.000000,NaN,NaN,56.000000,0.000000,NaN,NaN,NaN,NaN,4.516884,9.352129,4.516884,9.352129,NaN,NaN,NaN,
NaN,NaN,33.880001,60.270000,8.000000,8.000000,NaN,NaN,57.000000,0.000000,NaN,NaN,NaN,NaN,4.586884,9.422129,4.586884,9.422129,NaN,NaN,NaN,
NaN,NaN,33.810001,60.200001,8.000000,8.000000,NaN,NaN,58.000000,0.000000,NaN,NaN,NaN,NaN,4.685878,9.521123,4.685878,9.521123,NaN,NaN,NaN,
NaN,NaN,33.810001,60.130001,8.000000,8.000000,NaN,NaN,59.000000,0.000000,NaN,NaN,NaN,NaN,4.755877,9.591123,4.755877,9.591123,NaN,NaN,NaN,
NaN,NaN,33.740002,60.060001,8.000000,8.000000,NaN,NaN,60.000000,0.000000,NaN,NaN,NaN,NaN,4.854872,9.690118,4.854872,9.690118,NaN,NaN,NaN,
NaN,NaN,33.669998,59.990002,8.000000,8.000000,NaN,NaN,61.000000,0.000000,NaN,NaN,NaN,NaN,4.953869,9.789115,4.953869,9.789115,NaN,NaN,NaN,
NaN,NaN,33.669998,59.919998,8.000000,8.000000,NaN,NaN,62.000000,0.000000,NaN,NaN,NaN,NaN,5.023873,9.859118,5.023873,9.859118,NaN,NaN,NaN,
NaN,NaN,33.669998,59.849998,8.000000,8.000000,NaN,NaN,63.000000,0.000000,NaN,NaN,NaN,NaN,5.093873,9.929118,5.093873,9.929118,NaN,NaN,NaN,
NaN,NaN,33.669998,59.779999,8.000000,8.000000,NaN,NaN,64.000000,0.000000,NaN,NaN,NaN,NaN,5.163872,9.999118,5.163872,9.999118,NaN,NaN,NaN,
NaN,NaN,33.669998,59.709999,7.000000,7.000000,NaN,NaN,65.000000,0.000000,NaN,NaN,NaN,NaN,5.233872,10.385511,5.233872,10.385511,NaN,NaN,NaN,
NaN,NaN,33.599998,59.639999,8.000000,8.000000,NaN,NaN,66.000000,0.000000,NaN,NaN,NaN,NaN,5.332867,10.778194,5.332867,10.778194,NaN,NaN,NaN,
NaN,NaN,33.529999,59.570000,8.000000,8.000000,NaN,NaN,67.000000,0.000000,NaN,NaN,NaN,NaN,5.431861,10.877189,5.431861,10.877189,NaN,NaN,NaN,
NaN,NaN,33.459999,59.500000,9.000000,9.000000,NaN,NaN,68.000000,0.000000,NaN,NaN,NaN,NaN,5.530856,11.269872,5.530856,11.269872,NaN,NaN,NaN,
NaN,NaN,33.389999,59.430000,9.000000,9.000000,NaN,NaN,69.000000,0.000000,NaN,NaN,NaN,NaN,5.629850,11.368866,5.629850,11.368866,NaN,NaN,NaN,
NaN,NaN,33.389999,59.360001,9.000000,9.000000,NaN,NaN,70.000000,0.000000,NaN,NaN,NaN,NaN,5.699850,11.438866,5.699850,11.438866,NaN,NaN,NaN,
NaN,NaN,33.320000,59.290001,9.000000,9.000000,NaN,NaN,71.000000,0.000000,NaN,NaN,NaN,NaN,5.798844,11.537861,5.798844,11.537861,NaN,NaN,NaN,
NaN,NaN,33.320000,59.220001,9.000000,9.000000,NaN,NaN,72.000000,0.000000,NaN,NaN,NaN,NaN,5.868844,11.607861,5.868844,11.607861,NaN,NaN,NaN,
NaN,NaN,33.250000,59.150002,9.000000,9.000000,NaN,NaN,73.000000,0.000000,NaN,NaN,NaN,NaN,5.967838,11.706855,5.967838,11.706855,NaN,NaN,NaN,
NaN,NaN,33.250000,59.080002,9.000000,9.000000,NaN,NaN,74.000000,0.000000,NaN,NaN,NaN,NaN,6.037838,11.776855,6.037838,11.776855,NaN,NaN,NaN,
NaN,NaN,33.250000,59.009998,8.000000,8.000000,NaN,NaN,75.000000,0.000000,NaN,NaN,NaN,NaN,6.107841,12.163249,6.107841,12.163249,NaN,NaN,NaN,
NaN,NaN,33.320000,58.939999,8.000000,8.000000,NaN,NaN,76.000000,0.000000,NaN,NaN,NaN,NaN,6.206836,12.262243,6.206836,12.262243,NaN,NaN,NaN,
NaN,NaN,33.389999,58.869999,8.000000,8.000000,NaN,NaN,77.000000,0.000000,NaN,NaN,NaN,NaN,6.305830,12.361238,6.305830,12.361238,NaN,NaN,NaN,
NaN,NaN,33.320000,58.799999,8.000000,8.000000,NaN,NaN,78.000000,0.000000,NaN,NaN,NaN,NaN,6.404825,12.460232,6.404825,12.460232,NaN,NaN,NaN,
NaN,NaN,33.320000,58.730000,8.000000,8.000000,NaN,NaN,79.000000,0.000000,NaN,NaN,NaN,NaN,6.474825,12.530231,6.474825,12.530231,NaN,NaN,NaN,
NaN,NaN,33.320000,58.660000,9.000000,9.000000,NaN,NaN,80.000000,0.000000,NaN,NaN,NaN,NaN,6.544825,12.916625,6.544825,12.916625,NaN,NaN,NaN,
NaN,NaN,33.320000,58.660000,9.000000,9.000000,NaN,NaN,81.000000,0.000000,NaN,NaN,NaN,NaN,6.544825,12.916625,6.544825,12.916625,NaN,NaN,NaN,
NaN,NaN,33.320000,58.590000,9.000000,9.000000,NaN,NaN,82.000000,0.000000,NaN,NaN,NaN,NaN,6.614824,12.986625,6.614824,12.986625,NaN,NaN,NaN,
