stack=Kibra_10_6;stackdb=Kibra_10_6_db2;saveTime=3548935570.477000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,957,958,81.7,110,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID
NaN,NaN,19.740000,65.449997,8.000000,8.000000,NaN,NaN,40.000000,0.000000,NaN,NaN,NaN,NaN,3.292921,5.733245,3.292921,5.733245,NaN,NaN,NaN,
NaN,NaN,19.740000,65.379997,8.000000,8.000000,NaN,NaN,41.000000,0.000000,NaN,NaN,NaN,NaN,3.362921,5.803245,3.362921,5.803245,NaN,NaN,NaN,
NaN,NaN,19.809999,65.309998,8.000000,8.000000,NaN,NaN,42.000000,0.000000,NaN,NaN,NaN,NaN,3.461915,5.902239,3.461915,5.902239,NaN,NaN,NaN,
NaN,NaN,19.879999,65.239998,8.000000,8.000000,NaN,NaN,43.000000,0.000000,NaN,NaN,NaN,NaN,3.560910,6.001234,3.560910,6.001234,NaN,NaN,NaN,
NaN,NaN,19.950001,65.169998,8.000000,8.000000,NaN,NaN,44.000000,0.000000,NaN,NaN,NaN,NaN,3.659906,6.100229,3.659906,6.100229,NaN,NaN,NaN,
NaN,NaN,19.950001,65.099998,8.000000,8.000000,NaN,NaN,45.000000,0.000000,NaN,NaN,NaN,NaN,3.729906,6.170229,3.729906,6.170229,NaN,NaN,NaN,
NaN,NaN,19.950001,65.029999,8.000000,8.000000,NaN,NaN,46.000000,0.000000,NaN,NaN,NaN,NaN,3.799905,6.240229,3.799905,6.240229,NaN,NaN,NaN,
NaN,NaN,19.950001,65.029999,8.000000,8.000000,NaN,NaN,47.000000,0.000000,NaN,NaN,NaN,NaN,3.799905,6.240229,3.799905,6.240229,NaN,NaN,NaN,
NaN,NaN,20.020000,65.029999,8.000000,8.000000,NaN,NaN,48.000000,0.000000,NaN,NaN,NaN,NaN,3.869905,6.310228,3.869905,6.310228,NaN,NaN,NaN,
NaN,NaN,20.090000,65.029999,8.000000,8.000000,NaN,NaN,49.000000,0.000000,NaN,NaN,NaN,NaN,3.939905,6.380228,3.939905,6.380228,NaN,NaN,NaN,
NaN,NaN,20.160000,64.959999,8.000000,8.000000,NaN,NaN,50.000000,0.000000,NaN,NaN,NaN,NaN,4.038899,6.479223,4.038899,6.479223,NaN,NaN,NaN,
NaN,NaN,20.230000,64.959999,8.000000,8.000000,NaN,NaN,51.000000,0.000000,NaN,NaN,NaN,NaN,4.108899,6.549222,4.108899,6.549222,NaN,NaN,NaN,
NaN,NaN,20.299999,64.959999,8.000000,8.000000,NaN,NaN,52.000000,0.000000,NaN,NaN,NaN,NaN,4.178898,6.619222,4.178898,6.619222,NaN,NaN,NaN,
NaN,NaN,20.370001,64.889999,8.000000,8.000000,NaN,NaN,53.000000,0.000000,NaN,NaN,NaN,NaN,4.277894,6.718218,4.277894,6.718218,NaN,NaN,NaN,
NaN,NaN,20.440001,64.820000,8.000000,8.000000,NaN,NaN,54.000000,0.000000,NaN,NaN,NaN,NaN,4.376889,6.817213,4.376889,6.817213,NaN,NaN,NaN,
NaN,NaN,20.510000,64.750000,7.000000,7.000000,NaN,NaN,55.000000,0.000000,NaN,NaN,NaN,NaN,4.475883,7.209896,4.475883,7.209896,NaN,NaN,NaN,
NaN,NaN,20.580000,64.680000,8.000000,8.000000,NaN,NaN,56.000000,0.000000,NaN,NaN,NaN,NaN,4.574878,7.602578,4.574878,7.602578,NaN,NaN,NaN,
NaN,NaN,20.650000,64.610001,8.000000,8.000000,NaN,NaN,57.000000,0.000000,NaN,NaN,NaN,NaN,4.673872,7.701573,4.673872,7.701573,NaN,NaN,NaN,
NaN,NaN,20.719999,64.540001,8.000000,8.000000,NaN,NaN,58.000000,0.000000,NaN,NaN,NaN,NaN,4.772867,7.800568,4.772867,7.800568,NaN,NaN,NaN,
NaN,NaN,20.790001,64.470001,8.000000,8.000000,NaN,NaN,59.000000,0.000000,NaN,NaN,NaN,NaN,4.871863,7.899563,4.871863,7.899563,NaN,NaN,NaN,
NaN,NaN,20.860001,64.400002,8.000000,8.000000,NaN,NaN,60.000000,0.000000,NaN,NaN,NaN,NaN,4.970857,7.998558,4.970857,7.998558,NaN,NaN,NaN,
NaN,NaN,20.930000,64.330002,8.000000,8.000000,NaN,NaN,61.000000,0.000000,NaN,NaN,NaN,NaN,5.069852,8.097552,5.069852,8.097552,NaN,NaN,NaN,
NaN,NaN,21.000000,64.330002,8.000000,8.000000,NaN,NaN,62.000000,0.000000,NaN,NaN,NaN,NaN,5.139852,8.167552,5.139852,8.167552,NaN,NaN,NaN,
NaN,NaN,21.070000,64.260002,9.000000,9.000000,NaN,NaN,63.000000,0.000000,NaN,NaN,NaN,NaN,5.238846,8.560235,5.238846,8.560235,NaN,NaN,NaN,
NaN,NaN,21.139999,64.260002,8.000000,8.000000,NaN,NaN,64.000000,0.000000,NaN,NaN,NaN,NaN,5.308846,8.946629,5.308846,8.946629,NaN,NaN,NaN,
NaN,NaN,21.209999,64.190002,8.000000,8.000000,NaN,NaN,65.000000,0.000000,NaN,NaN,NaN,NaN,5.407840,9.045623,5.407840,9.045623,NaN,NaN,NaN,
NaN,NaN,21.280001,64.190002,8.000000,8.000000,NaN,NaN,66.000000,0.000000,NaN,NaN,NaN,NaN,5.477842,9.115624,5.477842,9.115624,NaN,NaN,NaN,
NaN,NaN,21.350000,64.120003,8.000000,8.000000,NaN,NaN,67.000000,0.000000,NaN,NaN,NaN,NaN,5.576837,9.214619,5.576837,9.214619,NaN,NaN,NaN,
NaN,NaN,21.420000,64.050003,8.000000,8.000000,NaN,NaN,68.000000,0.000000,NaN,NaN,NaN,NaN,5.675831,9.313614,5.675831,9.313614,NaN,NaN,NaN,
NaN,NaN,21.490000,63.980000,8.000000,8.000000,NaN,NaN,69.000000,0.000000,NaN,NaN,NaN,NaN,5.774828,9.412611,5.774828,9.412611,NaN,NaN,NaN,
NaN,NaN,21.559999,63.910000,8.000000,8.000000,NaN,NaN,70.000000,0.000000,NaN,NaN,NaN,NaN,5.873823,9.511605,5.873823,9.511605,NaN,NaN,NaN,
NaN,NaN,21.629999,63.840000,8.000000,8.000000,NaN,NaN,71.000000,0.000000,NaN,NaN,NaN,NaN,5.972817,9.610600,5.972817,9.610600,NaN,NaN,NaN,
NaN,NaN,21.700001,63.770000,8.000000,8.000000,NaN,NaN,72.000000,0.000000,NaN,NaN,NaN,NaN,6.071813,9.709596,6.071813,9.709596,NaN,NaN,NaN,
NaN,NaN,21.770000,63.770000,8.000000,8.000000,NaN,NaN,73.000000,0.000000,NaN,NaN,NaN,NaN,6.141813,9.779595,6.141813,9.779595,NaN,NaN,NaN,
NaN,NaN,21.840000,63.770000,8.000000,8.000000,NaN,NaN,74.000000,0.000000,NaN,NaN,NaN,NaN,6.211812,9.849595,6.211812,9.849595,NaN,NaN,NaN,
NaN,NaN,21.910000,63.770000,8.000000,8.000000,NaN,NaN,75.000000,0.000000,NaN,NaN,NaN,NaN,6.281812,9.919595,6.281812,9.919595,NaN,NaN,NaN,
NaN,NaN,21.980000,63.700001,8.000000,8.000000,NaN,NaN,76.000000,0.000000,NaN,NaN,NaN,NaN,6.380806,10.018589,6.380806,10.018589,NaN,NaN,NaN,
NaN,NaN,22.049999,63.700001,8.000000,8.000000,NaN,NaN,77.000000,0.000000,NaN,NaN,NaN,NaN,6.450806,10.088589,6.450806,10.088589,NaN,NaN,NaN,
NaN,NaN,22.120001,63.630001,8.000000,8.000000,NaN,NaN,78.000000,0.000000,NaN,NaN,NaN,NaN,6.549802,10.187585,6.549802,10.187585,NaN,NaN,NaN,
NaN,NaN,22.190001,63.630001,8.000000,8.000000,NaN,NaN,79.000000,0.000000,NaN,NaN,NaN,NaN,6.619802,10.257585,6.619802,10.257585,NaN,NaN,NaN,
NaN,NaN,22.260000,63.630001,8.000000,8.000000,NaN,NaN,80.000000,0.000000,NaN,NaN,NaN,NaN,6.689802,10.327584,6.689802,10.327584,NaN,NaN,NaN,
NaN,NaN,22.330000,63.630001,8.000000,8.000000,NaN,NaN,81.000000,0.000000,NaN,NaN,NaN,NaN,6.759801,10.397584,6.759801,10.397584,NaN,NaN,NaN,
NaN,NaN,22.400000,63.560001,7.000000,7.000000,NaN,NaN,82.000000,0.000000,NaN,NaN,NaN,NaN,6.858796,10.790267,6.858796,10.790267,NaN,NaN,NaN,
NaN,NaN,22.469999,63.560001,7.000000,7.000000,NaN,NaN,83.000000,0.000000,NaN,NaN,NaN,NaN,6.928795,10.860267,6.928795,10.860267,NaN,NaN,NaN,
NaN,NaN,22.540001,63.490002,7.000000,7.000000,NaN,NaN,84.000000,0.000000,NaN,NaN,NaN,NaN,7.027792,10.959263,7.027792,10.959263,NaN,NaN,NaN,
NaN,NaN,22.610001,63.490002,7.000000,7.000000,NaN,NaN,85.000000,0.000000,NaN,NaN,NaN,NaN,7.097791,11.029263,7.097791,11.029263,NaN,NaN,NaN,
NaN,NaN,22.680000,63.490002,7.000000,7.000000,NaN,NaN,86.000000,0.000000,NaN,NaN,NaN,NaN,7.167791,11.099262,7.167791,11.099262,NaN,NaN,NaN,
NaN,NaN,22.750000,63.490002,7.000000,7.000000,NaN,NaN,87.000000,0.000000,NaN,NaN,NaN,NaN,7.237791,11.169262,7.237791,11.169262,NaN,NaN,NaN,
NaN,NaN,22.820000,63.419998,7.000000,7.000000,NaN,NaN,88.000000,0.000000,NaN,NaN,NaN,NaN,7.336788,11.268259,7.336788,11.268259,NaN,NaN,NaN,
NaN,NaN,22.889999,63.419998,7.000000,7.000000,NaN,NaN,89.000000,0.000000,NaN,NaN,NaN,NaN,7.406787,11.338259,7.406787,11.338259,NaN,NaN,NaN,
NaN,NaN,22.959999,63.419998,7.000000,7.000000,NaN,NaN,90.000000,0.000000,NaN,NaN,NaN,NaN,7.476787,11.408258,7.476787,11.408258,NaN,NaN,NaN,
NaN,NaN,23.030001,63.349998,7.000000,7.000000,NaN,NaN,91.000000,0.000000,NaN,NaN,NaN,NaN,7.575783,11.507254,7.575783,11.507254,NaN,NaN,NaN,
NaN,NaN,23.100000,63.279999,7.000000,7.000000,NaN,NaN,92.000000,0.000000,NaN,NaN,NaN,NaN,7.674778,11.606249,7.674778,11.606249,NaN,NaN,NaN,
NaN,NaN,23.100000,63.209999,7.000000,7.000000,NaN,NaN,93.000000,0.000000,NaN,NaN,NaN,NaN,7.744777,11.676249,7.744777,11.676249,NaN,NaN,NaN,
NaN,NaN,23.170000,63.139999,7.000000,7.000000,NaN,NaN,94.000000,0.000000,NaN,NaN,NaN,NaN,7.843771,11.775243,7.843771,11.775243,NaN,NaN,NaN,
NaN,NaN,23.240000,63.070000,7.000000,7.000000,NaN,NaN,95.000000,0.000000,NaN,NaN,NaN,NaN,7.942766,11.874237,7.942766,11.874237,NaN,NaN,NaN,
NaN,NaN,23.309999,63.070000,7.000000,7.000000,NaN,NaN,96.000000,0.000000,NaN,NaN,NaN,NaN,8.012766,11.944237,8.012766,11.944237,NaN,NaN,NaN,
