stack=Kibra_10_1;stackdb=Kibra_10_1_db2;saveTime=3548934797.638000;version=20151224;numHeaderRow=1;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,856,857,71.3,77,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID
NaN,NaN,36.610001,56.980000,22.000000,22.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,
NaN,NaN,36.540001,56.910000,23.000000,23.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.098995,0.392683,0.098995,0.392683,NaN,NaN,NaN,
NaN,NaN,36.540001,56.840000,23.000000,23.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.168994,0.462683,0.168994,0.462683,NaN,NaN,NaN,
NaN,NaN,36.540001,56.770000,23.000000,23.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.238994,0.532682,0.238994,0.532682,NaN,NaN,NaN,
NaN,NaN,36.470001,56.700001,23.000000,23.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.337988,0.631677,0.337988,0.631677,NaN,NaN,NaN,
NaN,NaN,36.400002,56.630001,23.000000,23.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.436983,0.730671,0.436983,0.730671,NaN,NaN,NaN,
NaN,NaN,36.400002,56.560001,23.000000,23.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.506983,0.800671,0.506983,0.800671,NaN,NaN,NaN,
NaN,NaN,36.330002,56.490002,23.000000,23.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.605977,0.899666,0.605977,0.899666,NaN,NaN,NaN,
NaN,NaN,36.330002,56.419998,23.000000,23.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,0.675981,0.969669,0.675981,0.969669,NaN,NaN,NaN,
NaN,NaN,36.259998,56.349998,23.000000,23.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,0.774978,1.068666,0.774978,1.068666,NaN,NaN,NaN,
