stack=Kibra_6_5;stackdb=Kibra_6_5_db2;saveTime=3550303389.887000;version=20151224;numObjects=111;numSpines=79;condStr=None;pixelx=NaN;pixely=NaN;pixelz=NaN;voxelx=0.07;voxely=0.07;voxelz=0.38;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,pivotPnt,3,36.82,8.12,13,1,,0,0,,,,,,,,,,2016-06-15,14:49:39,2016-06-15,14:52:25,3548846979.966000,3548847145.381000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
1,controlPnt,2,36.837,8.1025,13,1,,0,0,0,0,,,center,0,36.82,8.12,13,2016-06-15,14:49:48,2016-06-15,14:49:48,3548846988.186000,3548846988.187000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,36.281,9.6856,13,1,,0,22,1.8879,1.8879,,,center,0,36.26,9.66,13,2016-06-15,14:49:53,2016-06-15,14:49:53,3548846993.266000,3548846993.267000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
3,controlPnt,2,36.832,12.3,13,1,,0,61,5.0698,5.0698,,,center,0,36.82,12.32,13,2016-06-15,14:50:00,2016-06-15,14:50:00,3548847000.020000,3548847000.020000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
4,controlPnt,2,36.797,13.635,13,1,,0,81,6.5158,6.5158,,,center,0,36.82,13.65,13,2016-06-15,14:50:02,2016-06-15,14:50:02,3548847002.908000,3548847002.909000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
5,controlPnt,2,36.165,17.481,8,1,,0,138,10.685,10.685,,,center,0,36.19,17.5,8,2016-06-15,14:50:12,2016-06-15,14:50:12,3548847012.520000,3548847012.520000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
6,controlPnt,2,36.307,18.477,8,1,,0,153,11.723,11.723,,,center,0,36.33,18.48,8,2016-06-15,14:50:19,2016-06-15,14:50:19,3548847019.041000,3548847019.042000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
7,controlPnt,2,35.365,21.43,8,1,,0,197,15.127,15.127,,,center,0,35.35,21.42,8,2016-06-15,14:50:24,2016-06-15,14:50:24,3548847024.443000,3548847024.443000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
8,controlPnt,2,34.195,24.001,7,1,,0,237,18.292,18.292,,,center,0,34.16,24.01,7,2016-06-15,14:50:33,2016-06-15,14:50:33,3548847033.543000,3548847033.543000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
9,controlPnt,2,33.928,25.744,7,1,,0,263,20.245,20.245,,,center,0,33.95,25.76,7,2016-06-15,14:50:34,2016-06-15,14:50:34,3548847034.796000,3548847034.796000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
10,controlPnt,2,33.363,27.194,9,1,,0,284,21.935,21.935,,,center,0,33.39,27.16,9,2016-06-15,14:50:46,2016-06-15,14:50:46,3548847046.240000,3548847046.241000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
11,controlPnt,2,30.606,30.609,11,1,,0,336,26.606,26.606,,,center,0,30.59,30.59,11,2016-06-15,14:50:48,2016-06-15,14:50:48,3548847048.497000,3548847048.497000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
12,controlPnt,2,29.752,32.37,12,1,,0,362,28.704,28.704,,,center,0,29.75,32.34,12,2016-06-15,14:50:54,2016-06-15,14:50:54,3548847054.013000,3548847054.014000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
13,controlPnt,2,29.183,35.465,15,1,,0,408,32.26,32.26,,,center,0,29.19,35.49,15,2016-06-15,14:50:56,2016-06-15,14:50:56,3548847056.545000,3548847056.545000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
14,controlPnt,2,28.294,36.168,16,1,,0,423,33.501,33.501,,,center,0,28.28,36.19,16,2016-06-15,14:51:02,2016-06-15,14:51:02,3548847062.626000,3548847062.626000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
15,controlPnt,2,27.564,38.285,16,1,,0,454,35.949,35.949,,,center,0,27.58,38.29,16,2016-06-15,14:51:17,2016-06-15,14:51:17,3548847077.354000,3548847077.354000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
16,controlPnt,2,26.711,40.544,16,1,,0,487,38.537,38.537,,,center,0,26.74,40.53,16,2016-06-15,14:51:22,2016-06-15,14:51:22,3548847082.695000,3548847082.696000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
17,controlPnt,2,26.088,41.682,16,1,,0,504,39.918,39.918,,,center,0,26.11,41.65,16,2016-06-15,14:51:25,2016-06-15,14:51:25,3548847085.359000,3548847085.359000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
18,controlPnt,2,25.021,43.425,18,1,,0,531,42.173,42.173,,,center,0,24.99,43.4,18,2016-06-15,14:51:28,2016-06-15,14:51:28,3548847088.856000,3548847088.856000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
19,controlPnt,2,24.985,44.884,19,1,,0,553,43.759,43.759,,,center,0,24.99,44.87,19,2016-06-15,14:51:34,2016-06-15,14:51:34,3548847094.199000,3548847094.199000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
20,controlPnt,2,25.323,45.791,19,1,,0,567,44.814,44.814,,,center,0,25.34,45.78,19,2016-06-15,14:51:44,2016-06-15,14:51:44,3548847104.308000,3548847104.309000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
21,controlPnt,2,25.288,49.402,19,1,,0,620,49.005,49.005,,,center,0,25.27,49.42,19,2016-06-15,14:51:45,2016-06-15,14:51:45,3548847105.754000,3548847105.754000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
22,controlPnt,2,24.878,52.515,23,1,,0,665,52.549,52.549,,,center,0,24.85,52.5,23,2016-06-15,14:51:48,2016-06-15,14:51:48,3548847108.488000,3548847108.488000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
23,controlPnt,2,24.363,54.792,24,1,,0,699,55.236,55.236,,,center,0,24.36,54.81,24,2016-06-15,14:51:50,2016-06-15,14:51:50,3548847110.781000,3548847110.781000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
24,controlPnt,2,24.06,55.504,24,1,,0,710,56.11,56.11,,,center,0,24.08,55.51,24,2016-06-15,14:51:56,2016-06-15,14:51:56,3548847116.733000,3548847116.733000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
25,controlPnt,2,24.54,57.923,24,1,,0,745,58.809,58.809,,,center,0,24.57,57.89,24,2016-06-15,14:51:57,2016-06-15,14:51:57,3548847117.831000,3548847117.831000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
26,controlPnt,2,24.149,59.862,24,1,,0,774,61,61,,,center,0,24.15,59.85,24,2016-06-15,14:51:59,2016-06-15,14:51:59,3548847119.460000,3548847119.461000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
27,controlPnt,2,24.158,62.383,25,1,,0,811,63.984,63.984,,,center,0,24.15,62.37,25,2016-06-15,14:52:07,2016-06-15,14:52:07,3548847127.092000,3548847127.093000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
28,controlPnt,2,24.549,65.496,28,1,,0,857,67.656,67.656,,,center,0,24.57,65.52,28,2016-06-15,14:52:08,2016-06-15,14:52:08,3548847128.878000,3548847128.878000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
29,controlPnt,2,25.083,67.826,30,1,,0,891,70.401,70.401,,,center,0,25.06,67.83,30,2016-06-15,14:52:11,2016-06-15,14:52:11,3548847131.098000,3548847131.098000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
30,controlPnt,2,25.261,69.961,29,1,,0,922,72.704,72.704,,,center,0,25.27,69.93,29,2016-06-15,14:52:13,2016-06-15,14:52:13,3548847133.672000,3548847133.673000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
31,controlPnt,2,25.546,71.295,29,1,,0,942,74.266,74.266,,,center,0,25.55,71.26,29,2016-06-15,14:52:14,2016-06-15,14:52:14,3548847134.810000,3548847134.811000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
32,spineROI,0,35.565,8.7536,16,1,,0,20,1.7189,1.7189,0,291.21,radius1,1,36.082,9.3743,13,2016-06-15,14:56:03,2016-07-02,09:34:57,3548847363.898000,3550296897.165000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
33,spineROI,0,37.301,10.387,13,1,,0,42,3.4789,3.4789,0,380.07,radius2,2,36.89,11.049,12.6,2016-06-15,14:56:42,2016-07-02,09:34:57,3548847402.136000,3550296897.169000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
34,spineROI,0,35.73,10.197,15,1,,0,30,2.4649,2.4649,0,292.97,radius1,1,36.085,10.236,13.8,2016-06-15,14:56:49,2016-07-02,09:34:57,3548847409.786000,3550296897.171000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
35,spineROI,0,35.159,11.878,13,1,,0,51,4.2249,4.2249,0,249.33,radius1,1,36.199,11.59,12,2016-06-15,14:57:00,2016-07-02,09:34:57,3548847420.807000,3550296897.173000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
36,spineROI,0,37.831,12.839,11,1,,0,65,5.3088,5.3088,0,83.034,radius2,2,37.072,12.589,11.2,2016-06-15,14:57:04,2016-07-02,09:34:57,3548847424.638000,3550296897.175000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
37,spineROI,0,37.411,13.609,9,1,,0,82,6.5158,6.5158,0,65.157,radius2,2,37.091,13.555,12.2,2016-06-15,14:57:10,2016-07-02,09:34:57,3548847430.756000,3550296897.177000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
38,spineROI,0,37.141,15.137,8,1,,0,101,7.9208,7.9208,0,85.185,radius2,2,36.785,14.996,8.8,2016-06-15,14:57:19,2016-07-02,09:34:57,3548847439.178000,3550296897.179000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
39,spineROI,0,35.149,15.738,11,1,,0,114,8.8888,8.8888,0,260.21,radius1,1,36.022,15.761,8,2016-06-15,14:57:22,2016-07-02,09:34:57,3548847442.891000,3550296897.181000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
40,spineROI,0,35.637,15.039,5,1,,0,105,8.2008,8.2008,0,285.82,radius1,1,36.17,15.19,7.6,2016-06-15,14:57:59,2016-07-02,09:34:57,3548847479.475000,3550296897.184000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
41,spineROI,0,35.427,18.276,7,1,,0,141,10.854,10.854,0,234.4,radius1,1,35.939,17.705,8,2016-06-15,14:58:14,2016-07-02,09:34:57,3548847494.393000,3550296897.186000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
42,spineROI,0,37.104,16.591,7,1,,0,123,9.5768,9.5768,0,94.082,radius2,2,36.456,16.509,8,2016-06-15,14:58:21,2016-07-02,09:34:57,3548847501.859000,3550296897.188000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
43,spineROI,0,37.277,17.529,8,1,,0,138,10.685,10.685,0,56.947,radius2,2,36.457,17.367,8,2016-06-15,14:58:23,2016-07-02,09:34:57,3548847503.973000,3550296897.190000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
44,spineROI,0,37.547,18.632,9,1,,0,153,11.723,11.723,0,88.254,radius2,2,36.628,18.489,8,2016-06-15,14:58:26,2016-07-02,09:34:57,3548847506.340000,3550296897.192000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
45,spineROI,0,35.369,19.221,7,1,,0,168,12.848,12.848,0,278.61,radius1,1,35.693,19.374,7.6,2016-06-15,14:58:57,2016-07-02,09:34:57,3548847537.357000,3550296897.194000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
46,spineROI,0,36.885,20.137,8,1,,0,172,13.186,13.186,0,67.785,radius2,2,36.237,19.77,7,2016-06-15,14:58:59,2016-07-02,09:34:57,3548847539.924000,3550296897.196000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
47,spineROI,0,36.93,21.27,9,1,,0,181,13.903,13.903,0,76.02,radius2,2,36.024,20.504,6,2016-06-15,14:59:02,2016-07-02,09:34:57,3548847542.611000,3550296897.198000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
48,spineROI,0,34.273,20.249,6,1,,0,188,14.48,14.48,0,280.03,radius1,1,35.287,20.774,6,2016-06-15,14:59:09,2016-07-02,09:34:57,3548847549.650000,3550296897.200000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
49,spineROI,0,36.465,21.277,6,1,,0,189,14.55,14.55,0,84.907,radius2,2,35.833,21.016,6,2016-06-15,14:59:11,2016-07-02,09:34:57,3548847551.712000,3550296897.202000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
50,spineROI,0,36.127,22.358,7,1,,0,201,15.366,15.366,0,65.665,radius2,2,35.545,21.741,6.6,2016-06-15,14:59:15,2016-07-02,09:34:57,3548847555.726000,3550296897.204000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
51,spineROI,0,35.684,22.793,6,1,,0,214,16.363,16.363,0,82.86,radius2,2,35.329,22.626,6,2016-06-15,14:59:20,2016-07-02,09:34:57,3548847560.099000,3550296897.206000,Tian,,,,,,,,,,,,,,,,,,,,,,,,,
